x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1186,433,1425,1091,572,973,93,668,785,1062
610,799,1418,1511,305,836,85,188,465,932
20,667,1417,853,236,825,89,743,835,348
542,693,1423,272,639,981,84,379,1207,565
835,1173,1422,625,573,1056,87,1196,1024,1080
705,354,1416,1563,473,334,91,300,136,827
718,657,1418,835,227,660,75,221,1334,662
533,497,1417,242,640,602,85,715,1253,708
201,965,1416,415,616,786,75,992,449,1029
780,621,1418,720,701,1199,92,-23,547,971
1003,502,1414,837,452,-40,89,837,353,671
706,514,1410,724,431,325,93,391,851,893
572,301,1421,-135,358,1245,94,738,770,1101
446,187,1417,549,724,470,84,198,814,490
-54,534,1418,948,704,431,86,435,534,1066
643,731,1413,1402,-48,690,94,701,672,812
882,372,1421,1028,585,171,87,152,634,692
879,965,1422,1015,504,424,91,318,670,613
325,955,1421,978,522,1063,85,339,822,881
562,468,1414,1019,504,872,77,31,592,548
930,400,1412,377,384,306,67,257,309,988
270,509,1416,459,79,575,63,580,694,716
1192,336,1421,12,402,513,64,259,558,1156
578,605,1403,1259,701,823,59,371,1405,709
767,630,1413,1066,466,375,74,982,388,891
833,574,1411,985,505,616,64,700,417,1007
804,996,1410,809,422,359,65,1002,984,523
132,306,1415,950,319,1261,70,594,257,670
418,359,1406,718,413,597,68,-30,761,1061
510,1179,1414,1617,625,836,70,392,1224,1055
284,297,1402,1074,559,461,64,474,1045,450
127,-42,1410,651,750,223,61,664,771,628
622,-6,1408,766,486,803,51,115,580,1122
660,596,1414,281,553,571,50,391,789,1045
1084,739,1399,356,887,-72,55,370,229,730
579,1282,1408,993,369,500,45,547,610,1085
476,452,1417,1034,437,885,51,230,496,1249
141,1108,1411,708,444,840,54,843,237,601
582,929,1427,1134,485,616,50,373,807,1001
360,807,1419,728,597,273,52,-108,830,1111
319,300,1416,1177,654,355,42,193,1192,661
860,468,1410,483,809,77,61,740,1434,877
529,850,1417,1283,628,676,61,-58,-18,1156
312,896,1425,1219,517,238,68,436,-5,974
637,1130,1420,1247,680,288,75,521,341,739
368,197,1418,1135,475,573,76,-36,600,368
693,488,1431,573,685,777,77,276,874,552
883,310,1429,625,447,544,69,689,569,295
893,603,1431,1312,585,1173,73,762,148,952
982,782,1430,422,599,767,83,620,284,739
699,1365,1439,990,589,398,75,1274,477,633
676,945,1438,1081,473,1164,77,173,642,373
468,870,1424,865,25,1575,87,-365,782,799
380,781,1437,710,833,240,78,619,533,673
775,816,1430,830,402,550,86,37,1037,434
808,895,1430,957,619,944,85,666,978,752
669,1021,1434,1241,704,715,76,-2,1373,643
956,1078,1440,672,433,446,86,683,182,824
593,1537,1430,808,348,315,87,391,353,1168
1502,811,1426,10,503,669,91,1053,847,556
641,1033,1427,639,351,-255,86,885,358,823
1422,754,1427,740,495,426,89,660,181,854
506,1006,1432,184,177,366,91,59,926,628
925,352,1424,631,266,496,88,667,928,716
283,246,1430,1106,825,1059,97,885,-79,527
261,1418,1422,895,578,383,98,558,417,913
459,946,1437,1382,493,938,98,230,564,855
211,676,1422,737,669,725,87,669,507,691
846,639,1423,358,441,862,105,579,262,429
838,-190,1430,629,865,613,113,365,850,674
562,1059,1420,1069,537,573,116,1078,586,593
943,891,1424,1631,364,291,107,581,346,580
1024,1081,1437,468,626,4,115,731,531,707
629,1210,1434,662,415,309,109,-58,1066,921
458,676,1440,511,308,697,103,617,469,451
897,482,1430,1459,577,940,114,907,808,352
579,576,1422,1397,612,327,124,646,904,590
105,668,1430,892,798,1169,124,232,677,742
969,221,1420,606,522,103,121,1209,334,992
914,686,1421,1288,666,738,113,550,1346,921
444,940,1435,660,447,985,117,638,-20,903
294,1292,1424,800,626,578,117,313,988,445
888,752,1430,1289,463,439,126,486,708,834
786,121,1433,752,254,643,127,395,887,896
608,111,1421,1132,197,-56,125,914,755,692
162,885,1428,1340,264,-33,118,660,146,586
467,1163,1423,800,444,875,136,-199,82,394
452,608,1422,547,550,466,125,1211,354,919
600,294,1430,1044,508,296,132,603,351,713
687,478,1440,397,736,426,141,176,592,1113
759,800,1428,1222,436,253,139,781,502,742
712,1389,1425,614,643,-29,141,-183,1008,963
851,311,1429,384,206,545,124,360,736,439
578,558,1439,1151,506,382,141,184,839,1092
1199,863,1431,913,183,421,132,678,588,895
789,422,1429,1435,504,456,142,112,566,765
449,901,1419,488,624,778,140,562,827,433
942,480,1421,447,276,1106,145,259,478,970
731,753,1423,1268,476,256,132,608,308,660
318,1015,1420,888,400,1087,135,493,740,828
296,269,1429,1003,251,483,143,322,766,568
1310,693,1423,1242,367,790,133,-14,36,1074
397,1083,1429,736,328,1328,134,494,910,958
421,377,1432,778,942,859,135,903,503,823
646,454,1434,1168,641,641,149,422,160,1111
393,757,1431,999,491,283,143,650,376,810
458,1574,1420,1286,909,971,145,406,744,1023
253,1106,1429,362,315,365,150,156,1172,581
468,835,1421,37,419,473,150,451,733,326
733,890,1427,945,335,977,142,471,464,617
926,770,1431,729,655,705,147,264,728,839
848,486,1419,1174,574,1121,159,816,455,1011
49,1139,1428,912,489,289,141,-51,719,922
1003,552,1427,1202,486,557,140,780,278,462
743,801,1429,1312,391,378,151,152,893,1028
851,248,1435,218,516,980,148,505,495,688
959,732,1420,738,352,649,147,348,696,334
621,994,1426,449,878,820,147,593,706,895
295,949,1435,899,323,464,154,939,561,647
422,1023,1427,1917,361,386,141,335,746,1228
579,378,1424,578,582,1132,160,1234,628,602
1105,561,1429,-181,193,320,169,318,1212,1048
708,453,1431,827,723,499,173,444,988,779
1384,521,1426,936,565,318,165,519,613,826
1109,513,1437,797,240,1034,172,69,621,718
898,1020,1434,202,581,740,167,632,273,1122
517,501,1429,696,809,899,176,109,848,770
501,541,1422,1017,435,515,170,-192,326,758
753,755,1439,1382,137,415,180,499,326,770
1199,732,1429,1956,564,195,177,69,315,675
847,683,1437,1180,705,242,172,194,-254,636
621,881,1421,906,743,133,178,752,415,539
219,209,1426,-67,200,886,167,560,380,887
689,505,1429,734,798,381,178,687,626,1078
335,688,1424,781,396,1008,185,344,420,361
951,701,1429,824,490,793,178,821,332,782
922,141,1430,1253,681,1162,186,652,693,885
524,915,1429,1444,324,251,176,29,391,1455
600,1396,1431,948,503,-9,167,661,113,1098
368,345,1430,479,638,1177,184,91,579,538
235,1170,1427,150,224,452,174,511,385,460
527,423,1423,325,454,80,180,431,1583,880
283,559,1433,763,505,1109,184,76,199,1175
435,622,1417,276,471,733,165,340,610,955
1169,704,1426,901,698,1029,173,723,507,470
806,444,1425,1057,230,631,167,217,780,451
908,859,1419,1354,517,823,168,1065,805,478
149,717,1418,1302,293,911,175,358,715,860
517,427,1424,344,312,247,175,807,787,843
-25,643,1431,979,594,928,175,395,722,693
870,699,1424,1387,666,411,167,1158,954,774
233,686,1424,1035,432,707,169,150,286,576
312,426,1424,564,359,628,173,331,526,801
539,198,1420,1651,844,260,160,396,1034,539
792,1527,1423,769,654,620,162,553,869,1173
237,783,1428,1171,619,853,159,238,1041,632
474,753,1420,260,724,551,152,421,632,764
679,522,1425,1075,596,1094,156,534,895,1086
486,653,1410,334,575,422,160,850,632,816
884,504,1422,789,704,584,148,507,754,1003
714,248,1427,620,715,1061,150,689,1022,1125
856,102,1421,806,358,564,144,179,1103,1235
790,713,1420,1304,551,1518,134,677,408,681
910,349,1424,1052,397,1077,137,677,947,513
218,852,1420,578,715,1102,138,503,1066,661
658,-243,1411,592,641,1050,126,542,575,438
843,1083,1423,515,273,1012,139,473,1065,444
864,3,1419,1220,341,95,129,850,771,530
718,227,1425,681,534,463,133,252,537,1014
555,178,1417,797,456,683,120,301,698,710
346,450,1418,1310,620,1059,110,266,492,921
1076,969,1416,1052,621,701,101,-150,705,485
755,-91,1428,661,570,528,118,503,665,805
622,1241,1410,258,617,912,116,411,637,1587
244,131,1415,536,621,1021,101,295,747,348
699,558,1413,683,456,406,103,342,689,1133
597,692,1417,1024,391,479,115,340,860,625
288,675,1417,750,963,889,104,202,746,806
684,683,1421,442,631,983,114,727,1211,218
520,951,1408,1193,669,659,113,202,906,1101
533,881,1425,1640,667,1240,98,979,299,1225
812,760,1408,1295,306,617,109,648,257,205
1033,605,1417,653,403,687,103,87,495,740
715,513,1418,1210,673,-3,94,902,434,996
278,543,1419,569,459,823,112,659,1134,446
-187,828,1417,1712,306,738,102,481,1028,1428
817,219,1409,1422,432,738,96,925,1054,692
712,478,1419,821,527,514,93,208,704,475
210,50,1420,642,376,349,99,674,760,1180
673,619,1418,1311,646,-100,105,192,780,1005
248,895,1416,1128,217,952,95,469,1228,566
757,1800,1421,576,552,966,88,959,934,775
824,389,1415,1332,591,493,93,29,1375,483
537,731,1418,1047,477,1053,98,289,774,697
748,657,1407,642,367,603,100,232,457,295
5,720,1412,1261,366,811,103,146,913,570
1222,636,1416,1137,723,735,93,498,692,1083
679,744,1410,862,459,734,85,539,111,795
449,905,1410,968,328,264,97,77,634,637
829,652,1415,524,498,1128,88,593,697,1147
688,1275,1407,472,1054,1179,101,-395,613,715
612,588,1416,1173,540,424,92,397,673,899
833,366,1407,1125,620,296,96,1207,926,947
613,460,1409,1025,623,1309,95,438,714,880
183,879,1411,978,515,624,91,381,811,572
765,680,1408,707,523,777,102,660,698,762
794,1220,1416,897,504,189,91,527,591,669
987,279,1417,1045,180,868,100,320,484,521
700,681,1418,695,112,358,86,-138,43,570
443,1029,1408,228,492,1053,91,-169,1082,588
968,1090,1415,1084,755,1024,83,418,430,1154
1087,594,1414,858,514,1113,85,541,160,758
107,1298,1407,1568,508,539,74,796,760,1410
555,414,1418,1470,439,1289,81,349,662,849
357,1180,1414,737,443,882,76,415,1,910
769,429,1414,978,696,1634,92,511,749,791
813,769,1420,653,207,668,86,219,685,989
831,814,1415,1093,366,941,77,511,504,637
666,414,1422,1219,449,218,67,72,571,1015
428,261,1423,987,415,982,82,865,398,1048
693,1269,1406,1618,364,541,85,184,804,863
1131,234,1415,402,405,601,76,757,747,741
369,1001,1414,1202,607,952,69,702,639,342
1641,1347,1422,1152,565,43,73,1259,742,961
801,551,1415,499,535,526,65,760,534,887
630,806,1409,845,-91,670,69,582,655,939
1076,564,1412,518,530,478,71,510,490,952
946,254,1416,1281,578,604,71,347,565,874
943,-439,1417,579,360,503,69,1065,1341,1196
-131,959,1415,913,632,742,59,512,248,803
410,51,1423,241,229,897,66,500,279,712
139,660,1418,433,724,1055,59,891,1364,894
754,1138,1421,695,436,406,60,579,1176,775
49,497,1418,764,431,1014,61,515,890,697
810,549,1440,1382,628,772,112,992,973,1109
1217,215,1450,1101,90,69,114,162,321,868
969,1217,1436,1165,667,384,117,732,865,441
1174,1265,1444,1454,451,1036,102,730,219,800
547,735,1451,865,561,493,94,877,704,793
966,336,1457,1102,406,1139,92,1381,874,844
403,792,1449,666,406,529,93,142,426,637
258,443,1457,772,396,520,104,745,927,657
751,717,1441,933,415,447,100,203,1009,1156
155,-180,1455,1046,468,432,101,436,1179,1001
961,574,1456,964,536,490,84,522,631,533
-7,87,1452,588,625,635,94,359,559,432
767,697,1458,1482,469,1002,87,533,544,928
795,176,1461,1244,397,1214,86,329,532,988
68,900,1451,653,555,952,87,1133,510,532
337,744,1442,276,287,554,100,877,31,1209
831,339,1451,664,256,116,88,146,1150,792
948,1257,1460,494,601,645,83,266,872,318
558,1495,1470,1084,438,624,82,254,336,978
1166,103,1457,984,423,138,75,504,1047,874
658,1101,1467,491,591,991,74,234,475,765
935,72,1463,1216,576,765,69,-26,644,620
511,1395,1474,406,279,539,69,350,693,525
343,870,1461,1557,495,217,74,322,931,794
189,662,1471,578,774,323,70,216,651,812
811,610,1468,774,621,1019,74,595,585,859
677,987,1479,898,496,586,74,684,149,808
522,327,1465,933,592,837,80,897,287,514
825,1249,1476,1178,568,1296,66,536,442,684
885,587,1479,1118,193,251,72,220,1171,670
789,1063,1477,918,478,870,62,779,617,475
805,501,1487,796,420,843,65,202,539,803
679,1316,1473,475,434,136,57,290,683,749
414,863,1483,535,693,858,56,185,268,945
454,820,1479,1035,694,670,66,433,1005,1201
306,1124,1489,523,571,718,70,656,912,557
131,276,1473,610,983,506,73,253,102,502
842,379,1466,834,709,814,81,152,668,1080
831,490,1475,1342,562,869,86,-54,434,906
986,1202,1473,972,619,373,71,140,1268,454
807,188,1466,891,492,1046,82,547,616,914
478,594,1471,957,479,915,78,1027,520,483
814,1181,1471,855,613,574,72,672,438,826
266,460,1468,1081,605,344,83,566,748,1191
477,357,1459,1300,315,706,89,835,430,854
603,46,1461,381,735,294,88,637,1044,793
745,452,1468,852,475,756,97,838,1208,385
861,927,1464,1658,178,52,93,555,1503,858
-17,116,1454,830,570,673,85,313,881,646
264,1155,1455,1148,636,663,95,919,567,964
764,559,1456,454,876,379,92,503,877,683
469,530,1459,598,514,140,99,759,791,656
511,335,1449,933,779,74,101,-148,1059,487
909,498,1457,1296,602,1138,93,395,661,729
602,762,1455,1763,437,617,98,475,79,910
552,822,1449,930,686,36,105,439,331,504
553,321,1440,661,549,-89,111,489,930,943
435,406,1445,1459,496,1193,101,88,1204,675
534,881,1438,365,633,522,119,649,1026,205
976,1147,1431,795,555,532,111,717,279,457
1321,417,1441,199,641,247,115,876,807,779
239,560,1609,1084,163,773,56,154,338,290
979,570,1612,842,473,498,46,958,946,701
626,1050,1600,1635,337,1104,52,447,828,749
914,563,1612,695,552,622,53,787,965,636
508,1427,1605,577,257,1180,49,147,1009,951
1006,665,1611,1396,418,387,58,876,321,629
243,1069,1610,876,534,925,59,851,698,962
839,418,1603,905,542,964,66,519,645,743
220,1690,1616,1109,689,292,57,527,171,777
522,256,1611,466,437,425,52,594,511,546
539,866,1608,822,715,853,62,419,804,975
333,219,1611,805,819,692,54,421,1081,914
884,1115,1613,1152,539,337,64,439,209,673
158,732,1620,1158,322,410,65,339,902,595
759,334,1616,1406,385,536,60,445,520,781
527,202,1619,1244,586,1345,74,345,636,565
804,252,1617,1286,723,898,57,690,949,634
866,103,1610,1086,530,621,69,393,1095,682
306,228,1613,676,399,776,79,135,1434,711
329,842,1611,1031,871,838,87,286,238,1241
811,1243,1612,713,397,559,85,1002,525,779
554,1136,1619,1222,632,759,73,1291,342,526
733,879,1608,761,805,951,74,1196,855,818
1089,436,1611,599,630,360,69,929,633,692
1012,-135,1603,1102,37,898,89,1582,1094,726
830,1307,1613,1255,507,614,80,298,613,592
888,610,1619,1280,375,367,79,261,778,770
1055,1069,1613,1616,316,157,76,309,540,824
903,790,1615,806,771,880,81,921,752,625
816,793,1611,1025,629,989,76,-13,886,985
408,1850,1613,1240,331,706,86,311,759,886
529,921,1611,559,363,532,96,468,437,677
872,811,1606,1328,383,802,96,470,853,1039
508,448,1613,639,393,1348,87,578,393,988
583,1389,1610,506,294,120,87,423,679,644
269,1008,1612,1442,784,424,95,648,529,977
418,784,1620,1785,145,167,92,-402,628,680
655,499,1618,1196,284,909,95,882,826,520
611,993,1606,1440,565,386,82,546,437,1035
527,773,1616,996,374,502,92,119,225,659
614,581,1613,392,570,534,102,416,851,1204
10,937,1607,211,368,523,104,787,1045,900
617,632,1604,981,504,609,94,367,332,483
735,595,1619,-228,463,593,105,103,584,604
807,1226,1613,1501,517,571,114,394,960,1180
373,1528,1603,1253,610,596,122,436,843,908
850,775,1618,640,785,228,110,743,421,979
858,993,1615,977,349,480,113,408,520,464
525,289,1620,1013,335,831,116,528,1080,482
1164,530,1621,754,628,392,109,717,780,822
880,829,1613,559,428,1313,116,796,448,371
115,119,1615,831,290,502,107,472,951,849
-25,961,1604,868,517,608,121,406,827,897
384,745,1607,76,814,855,106,1261,431,1177
627,1478,1622,1104,551,-224,116,710,-2,1161
280,451,1607,1283,589,614,110,527,485,1153
1025,1011,1607,829,442,429,121,81,957,1067
773,767,1615,781,210,952,128,319,455,641
708,569,1611,1327,501,615,138,87,818,666
598,862,1625,-85,812,958,126,589,575,972
761,964,1617,834,321,21,134,265,709,966
843,1416,1612,566,475,554,122,659,-177,832
395,152,1625,595,484,301,130,475,570,643
1003,1262,1615,604,355,683,129,-45,455,547
517,853,1623,642,447,560,126,-116,607,952
702,517,1607,-57,616,710,130,927,380,896
324,1160,1615,910,450,369,137,509,520,987
487,606,1605,672,472,345,145,-62,316,758
707,240,1607,1594,481,607,127,-53,685,909
270,1263,1624,794,307,412,129,55,236,745
179,57,1615,785,374,-101,138,564,988,674
902,1031,1616,588,640,895,136,711,532,787
280,-88,1625,1632,650,579,142,580,710,708
881,715,1618,1056,538,1327,132,375,876,654
357,447,1616,808,602,447,137,897,1080,1057
321,872,1614,1291,545,1516,130,469,631,967
191,939,1615,141,674,875,140,367,721,801
751,897,1616,842,352,439,149,561,964,813
835,198,1621,778,877,911,137,31,716,743
753,1182,1615,1204,554,917,146,497,383,725
533,683,1621,1359,748,175,152,454,705,614
951,878,1617,1057,616,740,137,6,336,1147
862,838,1615,83,428,272,147,542,103,766
1304,638,1622,1064,509,808,144,421,687,675
697,624,1619,602,499,626,138,563,484,616
482,464,1615,967,446,539,147,1015,1121,579
160,732,1611,847,508,12,137,497,881,1051
687,907,1618,1046,660,394,157,706,702,495
294,1031,1617,393,354,909,167,106,428,1045
685,667,1624,874,792,958,175,828,811,764
1188,592,1607,737,348,962,176,197,803,885
561,992,1610,983,448,308,175,731,871,602
515,853,1617,1261,753,957,177,829,946,826
741,219,1617,600,538,1055,166,431,991,898
913,985,1609,641,-8,591,163,786,379,1275
1238,100,1619,760,780,862,166,181,373,612
332,832,1610,704,535,1394,173,203,59,940
476,565,1617,1515,549,818,165,434,893,1137
328,1198,1620,421,764,234,168,378,1564,314
642,888,1619,816,586,571,171,500,196,449
884,402,1613,916,625,968,170,31,1044,476
33,718,1623,1137,443,884,162,607,1077,370
859,1073,1625,302,766,566,171,1017,829,414
622,210,1611,1046,99,486,169,986,682,781
891,720,1617,1346,295,817,160,711,428,659
549,814,1612,986,603,277,157,633,580,1094
660,600,1619,937,345,598,153,-70,815,932
522,394,1614,541,688,803,154,716,45,1429
428,245,1626,435,363,993,165,780,378,696
678,484,1622,1225,287,712,150,170,809,981
805,890,1617,923,507,490,159,375,297,538
672,930,1607,376,398,459,153,632,989,649
1232,1038,1617,1419,595,1326,166,378,555,857
560,519,1612,1057,706,-41,152,-293,773,820
459,546,1625,879,542,899,162,379,1114,886
529,443,1616,544,834,881,157,590,871,441
833,793,1606,1058,341,241,155,549,694,862
535,869,1609,1070,746,243,148,481,1275,1097
940,645,1616,1117,442,670,156,201,843,883
470,556,1622,999,860,403,161,778,567,856
848,829,1609,878,650,604,147,552,219,1170
1253,747,1616,716,601,562,155,315,773,541
829,869,1622,746,436,918,152,501,832,860
605,916,1615,664,327,724,151,593,392,495
952,710,1624,869,263,766,151,352,712,1335
1274,-179,1612,805,453,788,147,127,824,1114
1061,875,1620,1024,586,172,152,396,396,820
262,656,1609,1077,299,401,158,755,420,918
998,727,1615,291,377,1121,149,410,257,849
219,487,1606,973,578,597,155,355,1067,801
514,832,1624,1661,591,692,154,331,699,454
382,969,1607,1104,695,730,156,243,339,685
339,393,1624,780,733,864,147,1251,712,798
498,1464,1621,903,679,191,146,106,851,305
386,986,1612,744,439,513,152,226,893,1118
276,737,1614,127,201,689,142,518,1136,849
625,348,1612,985,756,668,142,431,153,693
372,1130,1613,200,508,379,139,265,584,1090
270,1272,1612,486,467,972,129,622,594,537
696,626,1620,338,681,1096,129,510,1159,931
789,1082,1614,858,405,835,131,-39,581,126
387,655,1620,818,503,536,125,831,951,407
756,866,1616,644,553,746,136,351,420,808
419,207,1621,664,299,283,122,316,421,790
852,858,1611,687,695,150,128,327,821,869
1197,893,1610,735,260,531,118,279,634,920
621,556,1612,743,668,537,127,801,778,945
709,784,1604,1850,218,186,111,45,155,785
565,1211,1602,908,391,420,119,848,279,805
757,650,1602,819,297,608,111,116,518,915
830,544,1619,1204,228,773,110,264,944,528
487,926,1610,1159,331,825,117,1037,353,902
312,328,1605,1104,594,815,125,788,609,595
845,711,1609,1017,650,285,115,548,381,578
633,-18,1610,888,706,1127,112,476,1070,676
248,418,1620,851,198,689,109,331,505,557
684,919,1600,806,665,448,116,650,469,447
757,413,1614,668,658,214,117,358,626,650
556,290,1609,1710,488,1237,108,-7,556,1240
-44,861,1613,5,802,436,105,909,801,571
843,305,1600,1397,477,718,100,57,923,802
382,345,1607,962,267,574,115,350,633,702
925,823,1609,883,670,1122,105,324,975,388
787,612,1606,944,204,752,97,148,897,879
625,904,1610,650,377,1091,113,321,696,394
178,583,1608,909,623,565,104,181,359,560
1007,995,1609,868,468,359,94,669,253,1393
474,1124,1610,542,474,340,102,46,593,902
373,789,1618,1019,801,978,92,475,1075,896
699,634,1614,1356,378,194,97,529,593,618
113,1151,1609,275,704,77,88,934,171,861
355,400,1602,965,409,1429,97,999,546,891
440,878,1606,1502,443,474,94,921,251,844
900,399,1604,1320,724,487,98,1019,634,875
1334,730,1600,305,969,1189,78,292,968,628
376,604,1602,970,633,586,80,240,508,583
-54,568,1615,778,651,584,83,995,498,528
116,1106,1609,718,672,675,74,-77,1112,950
837,426,1608,1367,508,111,82,767,547,806
227,183,1611,538,715,1172,81,830,58,716
687,706,1607,737,361,931,78,201,646,896
51,690,1609,841,525,951,68,1455,1048,678
717,400,1613,882,455,810,74,624,894,941
182,604,1611,832,398,1258,64,411,48,418
769,1183,1604,1067,266,1022,74,329,967,512
685,681,1609,1008,351,1717,65,883,162,431
1239,501,1613,1181,371,554,75,792,224,765
792,522,1609,847,549,446,59,692,708,1036
562,957,1601,671,574,1110,71,56,553,831
1052,187,1607,495,663,806,55,158,558,995
1041,799,1609,1310,440,587,45,141,575,373
1022,668,1605,1331,301,154,53,333,1200,1232
693,259,1606,697,801,406,55,896,801,1047
332,523,1609,1160,346,784,44,280,519,787
1147,1039,1617,974,267,219,36,708,399,606
442,-95,1605,247,164,1046,37,373,698,896
202,802,1596,1126,365,720,43,394,1258,660
529,453,1588,981,589,781,36,237,1011,812
986,838,1601,1397,583,1020,46,1313,684,1216
1172,807,1602,867,310,741,38,312,625,936
599,858,1595,401,674,251,38,229,304,394
1363,581,1589,1247,585,551,50,411,885,903
538,905,1592,1159,364,283,43,299,540,942
744,969,1583,1219,208,956,48,582,539,1039
327,695,1580,726,542,1103,54,319,983,836
628,484,1582,1267,552,1180,40,417,501,885
578,453,1577,590,785,423,48,642,638,843
738,697,1591,1064,281,-26,54,358,758,762
108,980,1586,1448,716,761,56,622,536,911
401,873,1577,825,51,1076,50,-171,475,873
475,896,1577,918,600,1154,58,358,610,885
807,1332,1571,1629,670,348,57,774,1183,1018
1100,1431,1561,1171,426,705,60,-38,360,920
680,85,1555,1550,345,696,52,264,260,634
987,466,1553,604,245,381,69,601,978,499
1204,669,1556,889,476,43,70,682,973,361
276,347,1568,1762,237,349,57,494,1079,796
716,732,1559,977,637,682,62,-22,762,355
1077,1146,1551,130,472,650,62,819,967,1002
232,460,1565,979,730,910,66,1246,951,1125
875,472,1549,921,506,865,69,835,400,791
226,479,1566,866,383,674,54,689,643,1086
200,551,1556,1505,335,-32,58,742,497,998
939,773,1553,765,564,375,70,1186,494,598
751,376,1544,827,533,630,76,509,450,442
375,911,1536,1197,386,-244,80,691,450,229
244,317,1541,430,322,819,79,394,-394,350
284,642,1534,1454,640,1056,77,133,793,731
676,194,1534,1229,531,363,74,593,1148,854
369,850,1544,616,415,746,77,270,896,835
532,430,1541,900,614,177,84,480,82,298
883,490,1551,1136,565,813,75,440,833,1108
1093,209,1535,1314,311,1263,67,674,429,992
1091,752,1545,1031,333,662,69,705,342,990
575,1409,1539,490,492,338,76,509,782,804
733,732,1536,1413,-6,523,78,473,300,855
789,563,1538,738,777,350,88,93,589,1041
985,656,1535,1428,489,436,87,357,921,711
204,1301,1537,145,566,840,80,517,1241,1196
699,757,1547,436,375,25,81,-23,981,401
422,128,1534,1378,435,551,85,655,180,791
396,393,1534,773,549,310,89,658,732,884
1102,966,1535,1170,435,184,99,-491,442,192
237,734,1535,216,634,840,98,-34,485,818
772,760,1543,-249,470,1092,104,31,706,932
718,714,1526,660,584,643,109,244,200,838
320,669,1540,1051,372,683,108,359,492,350
539,930,1535,489,465,294,106,519,585,1006
1153,342,1545,947,255,567,110,-63,463,1183
497,673,1540,1675,453,1125,106,977,689,964
859,899,1539,805,550,314,117,935,477,994
351,689,1550,1200,708,827,102,583,-25,848
706,-30,1548,1200,332,431,105,-105,708,711
482,920,1553,417,395,939,114,297,278,812
871,472,1549,655,525,892,118,-296,191,1214
781,918,1557,1556,348,219,105,210,365,1076
560,582,1555,462,532,821,115,552,693,1123
836,881,1564,926,389,233,109,795,76,572
14,545,1560,-134,554,462,121,225,944,762
534,109,1553,901,550,368,105,756,860,579
336,545,1547,1615,521,-93,108,992,1191,870
407,439,1551,320,689,614,116,381,523,585
188,973,1561,1354,668,697,117,173,814,595
160,731,1553,908,525,823,120,661,468,1269
581,988,1560,1341,388,424,119,-102,105,1008
974,1020,1571,633,597,666,119,760,498,631
431,676,1565,612,387,828,113,348,627,772
651,764,1570,984,544,201,110,495,590,312
459,862,1561,985,657,56,109,368,1042,690
658,970,1572,732,711,1475,127,590,545,825
699,989,1566,710,610,194,110,561,-73,986
617,1032,1572,351,527,427,120,243,689,645
442,896,1583,1057,178,278,120,912,228,711
948,624,1580,952,338,302,126,267,531,312
674,248,1590,684,629,623,127,635,348,645
477,1229,1599,701,176,889,121,388,670,871
346,760,1605,990,577,548,121,724,-79,878
542,1223,1596,435,645,585,126,622,260,940
1121,684,1598,637,765,277,118,327,1060,963
-18,436,1592,437,697,1366,123,470,1176,754
952,699,1609,1159,609,1662,131,582,956,1158
771,1143,1600,1075,406,591,121,872,616,877
417,655,1595,788,1044,-18,118,768,260,529
459,800,1599,776,413,456,117,304,680,248
925,420,1603,898,564,332,124,281,765,747
152,267,1597,640,207,47,126,673,725,440
732,-78,1606,1340,723,772,121,359,574,704
1092,159,1600,1060,551,598,122,1347,1031,589
1038,1039,1611,1593,818,451,119,713,820,997
641,329,1596,662,861,791,111,434,165,210
1095,972,1608,309,670,835,120,683,719,676
1147,901,1618,845,621,270,121,263,56,423
541,1133,1625,1263,705,52,117,595,34,865
308,225,1616,1300,657,1032,117,905,834,1147
771,436,1626,993,562,534,131,843,368,635
294,448,1623,916,525,240,116,405,935,770
729,678,1612,429,475,1076,127,709,621,974
688,427,1621,732,692,1113,122,367,290,564
80,630,1615,884,875,338,128,742,473,470
855,1097,1625,1035,739,953,131,241,1163,633
337,536,1630,1170,677,809,122,452,268,521
17,826,1629,1142,742,608,114,360,830,739
430,1198,1620,768,275,1051,120,-92,495,996
624,774,1637,501,658,1159,123,629,484,497
257,790,1626,462,292,879,132,679,1157,658
859,187,1631,1135,245,249,122,651,483,465
491,732,1628,901,563,648,112,208,647,906
804,1204,1641,486,518,1104,117,363,435,872
423,735,1631,711,761,716,123,1357,371,754
549,589,1631,632,440,452,123,444,650,731
249,-163,1633,1124,511,552,130,878,700,702
502,659,1640,1237,864,749,122,1191,900,842
433,74,1635,950,584,554,131,367,370,1106
892,1047,1639,886,465,1238,115,1106,876,644
560,908,1630,1191,538,1064,120,255,920,625
614,734,1641,550,517,796,122,252,568,690
892,476,1637,1163,523,66,125,601,59,1106
554,332,1633,1368,666,1395,114,738,747,718
570,1042,1636,183,525,983,116,599,1067,923
1010,231,1646,1069,240,851,120,368,376,318
736,289,1648,290,362,406,121,717,490,730
424,624,1652,1197,403,384,121,569,788,1027
315,350,1656,897,192,875,114,315,1110,799
716,932,1653,954,792,704,122,468,626,832
747,558,1661,1348,902,586,115,365,662,796
165,614,1655,857,676,575,109,1064,772,801
531,978,1658,478,548,548,111,52,919,558
557,-301,1662,926,364,720,108,532,393,913
775,980,1670,1534,170,295,121,689,312,794
424,429,1655,1002,504,1147,105,443,323,417
